student_id,timestamp,course_name,enrollment_status,grade_point_average,attendance_rate,scholarship_percent
0e748139-5df1-4511-902b-667d7059c48b,2026-01-01T20:56:37.119952,Administração,SUSPENDED,2.7,67,0
66ef7bb7-02c0-4371-8296-9808e03fcf28,2026-01-15T23:42:12.170924,Direito,ACTIVE,4.3,88,25
2df436f7-390d-4c47-98d1-fe0b1d634d52,2026-03-09T19:29:19.621900,Direito,GRADUATED,3.8,54,100
4a4f33f2-9fcf-463f-aac9-a832bb05591a,2026-02-25T00:08:45.942369,Direito,SUSPENDED,9.3,57,0
7df1021f-cf61-47df-8985-57fb4d669b9e,2026-02-25T07:06:47.449072,Engenharia de Software,ACTIVE,2.5,60,25
7bec672c-1c6b-4b23-a2c3-fe2e58cd7186,2026-03-02T15:29:05.164889,Administração,SUSPENDED,7.8,54,25
f394e0a4-8d3d-46b3-8681-93cbdfa5eb9e,2026-03-11T14:19:46.193159,Ciência de Dados,DROPPED,8.3,52,50
90fa4ac0-a227-4239-a749-a746349d8f92,2026-01-24T16:33:36.548688,Engenharia de Software,DROPPED,8.4,81,25
7c743498-f48d-4206-9b7d-fb1edfd612ce,2026-03-16T16:24:17.915352,Direito,SUSPENDED,5.5,63,25
f140c0b8-b190-4192-9586-9f39f22b832a,2026-03-26T19:58:32.080779,Direito,DROPPED,0.8,78,0
54f6b919-abc2-4506-9b2b-b643ff5335ff,2026-01-04T16:35:58.831695,Ciência de Dados,DROPPED,2.8,79,25
78c9cc32-2cb3-4576-b9d2-7e21eca252fa,2026-03-09T17:43:08.755395,Engenharia de Software,ACTIVE,2.1,73,0
ee27fbad-08a5-43fe-8277-7d8f0231162e,2026-02-04T15:33:49.884323,Engenharia de Software,SUSPENDED,6.9,93,25
e728964a-0ecd-4343-84b6-45065816c4bf,2026-02-22T12:29:24.440074,Administração,SUSPENDED,2.4,54,100
8f62e9c0-6fac-4576-8dba-abeee5714fe6,2026-01-05T13:01:35.936957,Engenharia de Software,ACTIVE,5.4,90,100
8024449f-0129-4d48-943d-668d295dc461,2026-01-10T22:31:43.855188,Administração,GRADUATED,1.2,73,25
c2f60053-7b6a-4fbd-a95e-72c1e7925133,2026-03-03T09:25:43.703049,Direito,GRADUATED,7.2,98,100
4d55927e-56b8-4eef-aea0-fb3a2628ff6e,2026-03-30T12:52:35.954206,Administração,SUSPENDED,2.2,96,25
05994726-2711-457c-80e3-515ff60ecdb7,2026-01-20T08:07:32.757613,Ciência de Dados,GRADUATED,8.5,63,0
e54efe69-efc9-4d0a-88ed-63c7dbdb1ac2,2026-03-07T17:52:05.479762,Administração,GRADUATED,4.4,99,0
efc08c20-b4f2-41d7-837b-56497a6606d2,2026-02-03T19:28:27.654292,Engenharia de Software,ACTIVE,6.4,72,100
11b05e3e-4c90-4bed-a416-4c6c685c485c,2026-03-02T02:35:09.311650,Administração,DROPPED,9.2,58,100
42e722db-11ea-484e-94d8-0ac4cc663547,2026-03-21T05:38:51.460261,Direito,GRADUATED,8.5,70,50
300290d5-4758-4563-b907-4fb67d1e2442,2026-03-23T17:42:24.364589,Administração,SUSPENDED,1.0,98,100
668d4fd4-10a0-47ca-bc5e-7d513d038bc5,2026-03-18T03:01:56.068095,Engenharia de Software,DROPPED,0.2,53,50
0117d4dc-2776-49ea-8938-ef67a66058b0,2026-01-16T11:01:02.137750,Ciência de Dados,GRADUATED,6.6,62,50
9917deb3-a795-4a94-9603-080083f6b696,2026-01-29T06:54:45.925198,Administração,GRADUATED,7.8,80,50
8aa4e5b7-9771-4085-ad7b-a98f65a30c0b,2026-01-01T14:05:31.866313,Engenharia de Software,GRADUATED,6.1,75,25
b43b2a79-1793-4e56-9ab2-625ceef6995c,2026-03-19T15:27:01.256572,Ciência de Dados,GRADUATED,6.7,56,50
6fcbf8ca-6050-485e-82eb-b385eb9461d6,2026-03-02T14:29:00.931590,Ciência de Dados,DROPPED,0.4,80,0
269cf883-c105-45f7-a92c-3398a086d294,2026-03-15T07:12:22.718200,Administração,DROPPED,4.3,51,50
707fef70-63e0-4593-8224-b585b0115641,2026-01-26T11:08:38.718670,Ciência de Dados,ACTIVE,1.9,72,0
b007f476-7ab7-487b-bf62-d7197a0852d5,2026-01-10T14:45:07.243210,Direito,SUSPENDED,8.1,60,50
a10a57e5-ad4a-4e2b-b33f-8b2397f58fb1,2026-03-30T02:09:48.595230,Administração,SUSPENDED,6.4,83,100
c77cf155-a64b-49d0-aa00-56314f2580b5,2026-03-13T13:49:28.322030,Administração,DROPPED,1.1,67,50
546a8593-a86a-4cc0-861d-7ae8bbfbec69,2026-02-20T12:35:33.667655,Direito,SUSPENDED,6.7,74,50
265d3a8a-e466-4279-b185-700d2549cccd,2026-03-26T01:18:43.552694,Direito,DROPPED,2.5,64,50
06398529-e760-4876-a8e5-f3f07fadd70d,2026-03-22T16:55:03.189361,Engenharia de Software,ACTIVE,7.0,68,100
1345dd20-e6bb-4872-856e-11205fc8572a,2026-03-25T06:53:25.642897,Engenharia de Software,GRADUATED,1.8,65,0
41ff6762-18c5-4c33-b2f1-7631f1aef038,2026-03-19T11:02:30.234658,Administração,ACTIVE,8.2,99,25
78606f38-98dc-4134-a80c-a655566443e8,2026-03-27T05:50:39.936750,Administração,SUSPENDED,4.3,79,0
40fd418f-56cb-4d83-8015-ea9c024cd4f8,2026-01-19T22:57:23.627650,Administração,ACTIVE,9.6,76,100
a82dfc4c-2cc4-445d-8458-835e2609ec62,2026-03-27T02:57:59.533429,Direito,DROPPED,7.4,77,50
05e42f45-6445-4a09-80c2-b736eb56be77,2026-02-19T15:56:41.669577,Ciência de Dados,ACTIVE,6.0,52,100
e6e1bf0c-bcb9-4402-9cff-849191b97678,2026-02-07T06:19:28.184256,Ciência de Dados,ACTIVE,8.0,83,50
b1455de3-9e8e-43f2-8c78-cb1bf6e82db1,2026-02-16T08:10:32.059175,Ciência de Dados,GRADUATED,8.4,51,25
27c206f9-3593-4312-99f2-6fdc9b9ef417,2026-01-25T03:11:07.097908,Engenharia de Software,ACTIVE,3.7,89,50
132a835b-97a5-4dc1-86c7-3ab57d3e0d95,2026-02-05T10:11:01.895566,Engenharia de Software,GRADUATED,7.5,72,0
05704847-4864-45ce-a607-75ea43bea1b5,2026-03-11T20:06:30.813817,Ciência de Dados,ACTIVE,8.9,89,100
1b39216d-bbaf-4e3d-b4fb-c2dd8cdf0dd6,2026-02-17T23:03:17.234229,Engenharia de Software,ACTIVE,3.2,98,25
7da0d27f-331a-4dee-9624-84adac9c845a,2026-03-30T17:45:07.774702,Administração,DROPPED,4.8,63,100
24999a3f-f8ba-4fc3-8640-4d783ce93348,2026-01-04T04:24:02.058722,Administração,SUSPENDED,0.8,56,25
7d040470-e203-4bcb-8078-9f24b9835236,2026-02-02T01:16:09.885327,Direito,DROPPED,7.6,77,25
5fe1fbfd-d686-4335-8099-ee11658f706c,2026-01-08T03:22:41.054909,Direito,GRADUATED,6.3,61,25
ed299eb0-8e46-4c31-93db-2c45b6ae0b1f,2026-01-09T22:55:02.159742,Ciência de Dados,SUSPENDED,10.0,58,100
9cc72635-c188-4cda-bcdc-15505f029d17,2026-02-06T08:00:55.539173,Direito,SUSPENDED,2.0,63,100
d3364555-81da-4fd6-9c3b-3078cb3d2bdf,2026-02-01T16:25:18.764874,Direito,GRADUATED,8.9,67,0
8b320825-d374-461e-bc62-8583bd336b13,2026-03-11T08:38:55.709502,Direito,GRADUATED,7.6,59,0
ce8b0b75-c042-41d1-937a-2661c854c075,2026-01-18T17:17:59.037719,Administração,ACTIVE,9.3,92,50
eb07c19f-44b7-4217-8f43-315049f36c55,2026-02-12T10:29:33.901401,Ciência de Dados,ACTIVE,1.5,58,0
2427f0b2-54e4-4ecc-8be3-df1157ff1157,2026-03-03T23:45:51.079541,Engenharia de Software,SUSPENDED,2.4,81,25
770cc09f-6210-4cc9-8420-a43f358ab740,2026-03-19T02:10:41.112734,Administração,DROPPED,5.5,51,50
10863ce8-fdf1-4c74-9eb7-5849e691bffc,2026-02-18T10:31:45.081780,Direito,GRADUATED,7.5,81,0
1afd728d-2780-4209-a78e-7c71766c4877,2026-01-31T08:04:15.708361,Engenharia de Software,ACTIVE,7.4,66,25
cc64e1e2-f11e-44f8-bc6b-54137e3c953e,2026-01-10T12:33:35.266997,Ciência de Dados,SUSPENDED,4.9,60,25
2935150a-b38a-49cc-bfec-e425d58aa3af,2026-01-16T02:19:29.699118,Ciência de Dados,ACTIVE,5.9,92,0
3147f945-893b-4fee-b107-59d26fd0dab7,2026-01-12T21:55:47.855007,Administração,ACTIVE,0.1,69,100
4cf07fe9-bcb2-4bc3-b6b4-b6f95ccea409,2026-03-28T05:41:11.845951,Administração,GRADUATED,2.7,58,0
9560a91e-bdfb-441b-8b16-12a25c89d5a4,2026-01-22T11:50:45.054945,Engenharia de Software,DROPPED,0.3,78,50
9644c5c8-bf63-47c2-b7be-f5d7011bffa5,2026-02-11T17:09:28.346161,Ciência de Dados,ACTIVE,2.0,54,0
4914c051-fb1d-4529-8e1f-2a6c59a930bd,2026-03-25T22:11:29.749814,Direito,SUSPENDED,9.0,61,0
6a165e0f-d38d-4ac0-813f-a39c0411321b,2026-03-26T15:27:48.486253,Direito,DROPPED,5.8,54,100
6f7ea79c-3124-47d4-b37a-5969cfc844d6,2026-02-26T10:24:08.426071,Ciência de Dados,ACTIVE,8.2,64,25
0c8279b4-91ec-4ee5-a469-88e5bd51a649,2026-01-16T18:01:19.481118,Direito,SUSPENDED,0.9,96,100
80dcafe8-886f-4b37-884b-c07131514acb,2026-03-14T14:57:34.375774,Direito,DROPPED,4.5,72,25
db25fe79-6bd9-452c-8b92-b6baa1699bbf,2026-02-12T14:26:57.887211,Administração,DROPPED,3.3,75,25
618bf432-7e15-42a9-bcbd-0e6ffdc7c8de,2026-02-20T14:26:19.162138,Direito,GRADUATED,4.7,68,0
de741ee2-9730-475a-8022-7953773234cc,2026-03-28T15:04:55.438836,Direito,SUSPENDED,3.6,87,100
830654c7-11d5-4ff8-afc8-61442097996b,2026-01-06T04:19:48.743452,Ciência de Dados,GRADUATED,4.8,60,25
c412836d-102c-416e-aee8-04f7141bad67,2026-02-12T07:50:13.421273,Ciência de Dados,SUSPENDED,7.5,96,100
85b8ce5c-b013-4121-a7d0-d7ee5681fc3e,2026-02-28T04:08:24.252530,Administração,ACTIVE,7.0,71,50
774f9267-cdd0-4830-b999-cb69639c4968,2026-03-18T17:52:32.073866,Ciência de Dados,GRADUATED,5.1,74,100
33e79fef-6d65-4514-9f46-2b547b8fd889,2026-03-01T03:24:24.111392,Administração,SUSPENDED,1.9,71,50
a80a96ef-7a25-46f3-ae81-36d6962a85a4,2026-02-19T12:46:26.380491,Ciência de Dados,GRADUATED,9.0,90,50
2f2a2396-c7f3-4726-bd47-64426ec4066a,2026-03-06T08:10:52.921499,Administração,SUSPENDED,0.6,91,50
2e30273a-96ee-48ea-a71a-8d4277b6fe57,2026-01-05T14:37:54.656779,Engenharia de Software,SUSPENDED,0.2,82,100
112353b2-7ca3-414f-b98f-783204e34817,2026-01-22T12:33:32.150442,Administração,ACTIVE,6.7,70,100
4c4e1c47-cdb2-4e54-8815-f63a2a43ec12,2026-03-29T02:16:59.537045,Engenharia de Software,SUSPENDED,4.6,57,0
5127f622-0eaf-4630-aea8-455d2fdc7147,2026-03-11T14:26:05.742083,Engenharia de Software,ACTIVE,5.7,82,25
026c8bfd-967d-4906-9ad3-a46e717ef2fb,2026-03-24T13:21:44.834422,Engenharia de Software,SUSPENDED,9.5,51,25
a356eb0a-1887-4798-9dba-7d82ecf64d8c,2026-03-01T08:49:10.549851,Engenharia de Software,ACTIVE,9.2,56,50
ce43e00e-e24d-4999-b959-491bc6620524,2026-01-11T19:52:31.339181,Ciência de Dados,SUSPENDED,7.1,74,0
0643026e-2c90-4a85-b7eb-07680f706248,2026-01-05T21:21:14.258210,Administração,DROPPED,4.0,59,100
ae53b216-1ff3-44e3-8d3c-0aa99043cfb1,2026-01-30T04:28:52.930880,Engenharia de Software,ACTIVE,6.2,50,100
d6da6b7b-8df0-4095-ac2f-37e1d65e4298,2026-01-04T20:24:54.074959,Engenharia de Software,SUSPENDED,7.8,85,50
95217619-12a6-4c5a-9b68-5cf68c572d6b,2026-01-29T02:00:40.179199,Administração,DROPPED,1.5,73,25
eb675fd7-7c77-4065-b147-37bd9178dd20,2026-03-18T11:05:09.735172,Administração,SUSPENDED,3.4,56,0
2ab24e3d-fbde-4b5d-8986-a88e76da007e,2026-02-15T03:33:54.505163,Ciência de Dados,SUSPENDED,1.6,72,50
d5e96225-5252-4b7d-8a0c-5ffb6d00baea,2026-03-07T15:14:14.291933,Administração,SUSPENDED,9.6,84,50
d345a5a8-b89c-4f40-bdba-064b91e5b63a,2026-02-16T18:22:52.387856,Direito,ACTIVE,8.0,81,100
3f89fa2e-2056-446c-a36c-48711dbc20fc,2026-01-09T13:17:16.335553,Ciência de Dados,ACTIVE,10.0,71,25
4822a937-b153-4765-bf7e-ce1379769f2d,2026-02-27T18:28:26.281494,Engenharia de Software,DROPPED,0.1,82,0
4221e2fe-1534-4347-817c-09e269aad846,2026-01-25T01:23:33.610727,Direito,GRADUATED,3.8,93,0
237acc41-860a-4998-8efe-e58547bb8539,2026-02-21T14:59:09.414811,Ciência de Dados,SUSPENDED,0.6,53,25
494a2801-6dee-45ab-bb13-d91960762b67,2026-01-23T16:18:50.854933,Direito,ACTIVE,3.5,69,25
6de93e3d-7c55-4050-80a5-bf984ae83152,2026-01-11T19:05:09.081875,Engenharia de Software,DROPPED,7.7,72,0
86420da1-54f3-4d2f-87b0-1e0475ce9bbd,2026-02-11T06:17:26.403235,Direito,SUSPENDED,5.5,87,0
e7a77056-70d8-4a9c-a457-69fc9ebeab28,2026-01-07T11:43:47.303611,Direito,GRADUATED,3.8,82,0
5ba8228e-5c71-45ba-8964-7d0b2684f4b7,2026-02-15T13:27:20.310111,Ciência de Dados,GRADUATED,8.3,62,25
5c26dcf4-d666-4bbd-af94-09758ed684d1,2026-02-25T11:25:56.248959,Engenharia de Software,DROPPED,7.6,51,50
9187f151-026c-4470-981b-6357f35cfa45,2026-03-30T14:58:34.600015,Direito,ACTIVE,8.9,98,100
4aec5ac2-3ee9-4246-a9e3-12b0172b1077,2026-01-10T15:09:38.961928,Administração,DROPPED,6.9,78,0
03492ae1-a9e9-4f5a-b2df-cb645f22d3d9,2026-03-03T11:59:44.942309,Direito,ACTIVE,6.4,63,0
4de9d9d5-8697-49cd-a16a-0c183da6a519,2026-02-13T01:47:30.618852,Administração,DROPPED,4.1,82,0
40255952-1eed-4ecb-ad1c-67e34a4f571b,2026-03-11T06:44:46.841105,Ciência de Dados,SUSPENDED,7.0,68,100
b99c2ec4-797b-4c76-abe7-522a6f8eec7e,2026-02-27T20:40:12.805085,Engenharia de Software,ACTIVE,8.9,96,25
246cc3f6-43a0-4823-a39b-9b105825bc2a,2026-02-14T18:18:00.156964,Direito,ACTIVE,2.5,64,100
46d87aa9-03b8-4cb0-b5d1-8451bf660682,2026-03-21T17:56:12.384289,Ciência de Dados,GRADUATED,9.4,93,0
13ed317d-9f4b-42a9-bf59-0bc07affe9bd,2026-03-21T22:24:24.438251,Administração,SUSPENDED,5.5,59,50
1c9ac135-8c81-4e1d-ba99-e393d156db94,2026-02-17T17:32:25.405218,Administração,SUSPENDED,7.0,67,100
ce7b2d2a-122a-4661-94b1-38b0772f54a0,2026-01-29T05:17:23.064187,Administração,GRADUATED,4.3,56,0
1922843b-37b9-4f3a-bf48-6600968c190f,2026-02-02T23:36:15.180300,Engenharia de Software,GRADUATED,6.2,69,0
256ff6f6-e07a-4237-9006-c6d55308cf57,2026-01-29T00:12:22.374279,Engenharia de Software,SUSPENDED,9.5,94,50
89a862b9-3ada-487b-b7b3-4e206a5755d3,2026-03-04T02:14:48.955858,Ciência de Dados,SUSPENDED,0.5,51,50
accd2a69-d406-4b8f-b3a4-21d52d4185d4,2026-01-15T08:08:48.626821,Administração,DROPPED,6.4,52,100
d20ac034-cfe9-423c-9e92-637937fbd1d9,2026-03-17T04:00:07.885285,Administração,ACTIVE,9.0,57,25
a32cf9cc-9939-4204-a88c-d3d3d1875eb2,2026-03-14T14:20:48.009861,Ciência de Dados,SUSPENDED,1.9,91,100
23bd16fc-e17d-44fe-9ab4-856469b688c8,2026-03-23T19:00:56.258732,Administração,ACTIVE,6.0,84,25
a5acc966-b4e7-46a0-9212-b3a5df1922ba,2026-01-19T12:18:51.872282,Administração,SUSPENDED,7.5,97,100
445a21e8-f79e-4f9b-b12f-bd8a66f91b24,2026-03-13T14:02:46.911824,Direito,DROPPED,7.7,77,25
bce0bbc2-067e-4ad6-bd78-ceb5f5e45804,2026-01-13T09:58:42.565521,Direito,SUSPENDED,7.1,81,0
2bb6647a-d463-48cf-8254-9e1e968c59b3,2026-01-31T07:47:43.284356,Administração,GRADUATED,2.6,68,100
f9e8b38a-3a52-4cf2-a4c8-a70c05cf0ddb,2026-03-07T21:18:16.654719,Ciência de Dados,SUSPENDED,5.4,68,25
70175d7a-9a1c-4ffc-a778-2e81f1d6ed33,2026-01-31T21:25:20.325901,Administração,SUSPENDED,7.2,56,100
5253f5b2-8b37-4ec1-ada0-94a23ffcbeef,2026-03-16T23:01:45.470571,Administração,DROPPED,10.0,92,100
3e1c8076-0ded-4ee2-bde2-77b82a2eca23,2026-02-25T19:40:31.897622,Administração,ACTIVE,7.7,88,50
af48631d-92e4-4e24-b06f-6f8e3777212b,2026-03-08T20:43:27.474910,Direito,GRADUATED,4.4,60,0
b287ce8b-b64f-45cf-ab80-ced644db30c5,2026-02-01T04:15:40.124224,Ciência de Dados,DROPPED,2.5,58,100
dbe5c8c7-cf41-41ec-95f2-e66beb98d2b5,2026-03-02T09:18:04.347034,Ciência de Dados,ACTIVE,4.5,84,0
cad0eb78-0c48-4ad6-9162-a9fa76bb1734,2026-02-25T08:07:54.286057,Engenharia de Software,GRADUATED,2.4,92,25
eefa62db-d611-47a4-ab04-f055c3326ec3,2026-03-05T20:16:43.612835,Engenharia de Software,GRADUATED,2.3,77,100
2ed24e60-4aa7-421f-b934-0387eec13cb1,2026-02-18T20:38:42.582343,Engenharia de Software,GRADUATED,3.5,83,100
daeecbdd-c0a4-45b9-9aba-7283571fa47e,2026-01-31T13:01:58.496264,Administração,ACTIVE,1.9,52,0
938af752-7e2f-4b11-82db-028717283c7a,2026-03-30T07:09:36.847818,Ciência de Dados,SUSPENDED,8.4,88,100
217459a4-b8b6-4e72-879d-7b6b70ceb7ff,2026-01-20T04:53:02.612275,Engenharia de Software,GRADUATED,5.4,72,0
39e6643c-c47d-4abc-affb-854677b52542,2026-01-15T16:17:27.257129,Administração,GRADUATED,4.2,75,25
8677eae4-fa34-4072-8de9-ab2ce772faaa,2026-03-04T08:05:28.862181,Engenharia de Software,DROPPED,2.2,65,50
05d98090-ce0f-4768-87d0-c799b4c3c1c0,2026-03-24T12:42:53.040030,Ciência de Dados,DROPPED,8.7,72,25
78cbfbf1-dbac-4bd4-ba2f-847f2a802e99,2026-02-04T10:38:42.672296,Direito,GRADUATED,9.6,98,0
24bc32f6-ea46-43e8-9e78-9305021649eb,2026-01-15T02:25:37.224578,Administração,GRADUATED,6.6,67,50
e3ffc9db-e962-4010-bf12-9e03ec6316ac,2026-03-21T21:31:34.930953,Direito,GRADUATED,7.6,61,50
7f04bd26-fd0b-48e5-ae0e-553c70e856fe,2026-02-23T17:07:29.676801,Direito,SUSPENDED,2.3,64,50
965f0df7-cdbd-4d94-9ed7-b5f10974bc3f,2026-01-15T12:33:40.928680,Administração,DROPPED,4.7,54,25
27259319-dde8-4cab-8131-7de6bf9d0836,2026-03-05T05:47:31.108219,Engenharia de Software,ACTIVE,4.3,87,0
e471ce8c-30d9-44ec-b980-9d8f3bd576b2,2026-02-27T08:15:09.520243,Administração,SUSPENDED,7.2,76,25
3b54a7a9-4f37-4a4a-a6a7-95f8ec1a70e5,2026-01-29T16:11:06.738640,Direito,SUSPENDED,8.5,75,0
b830aa98-7024-459c-855e-43e28dc4d322,2026-01-09T17:10:25.993186,Ciência de Dados,DROPPED,7.6,95,100
1a4639db-1ad6-4eee-aafc-6c762b7d1134,2026-02-22T19:49:38.254741,Engenharia de Software,SUSPENDED,4.5,80,50
d37a1741-8949-4c0f-ba4d-f1888c228c06,2026-03-29T16:14:49.206743,Ciência de Dados,DROPPED,9.8,60,25
c967166c-b502-45ec-91e6-f7a42eaf4b29,2026-02-04T22:57:02.930456,Ciência de Dados,SUSPENDED,2.1,63,0
d4c0e1cf-cfba-4557-bad1-04a3e2342665,2026-01-26T13:06:09.604966,Administração,SUSPENDED,7.7,59,50
9a2a6f3c-93c9-4648-916c-7322e7e39c96,2026-02-22T08:58:21.769777,Engenharia de Software,SUSPENDED,0.1,69,50
0638edef-02eb-4807-9110-6f8092d7049a,2026-03-30T13:00:03.687255,Administração,GRADUATED,9.3,87,0
369e4222-05c6-41df-97a4-c8fe663098a4,2026-02-02T12:06:28.037079,Administração,DROPPED,0.0,53,100
15917e15-c5ab-4a1d-b46b-3a523111a6d8,2026-03-01T22:17:22.644448,Direito,SUSPENDED,2.3,76,100
5ff05fb5-8ba1-4e49-9e03-46dabc8d0077,2026-03-12T02:59:47.767734,Ciência de Dados,GRADUATED,4.0,100,100
09c5da9b-2891-410e-a582-7b7eddc73d5e,2026-02-17T14:55:31.831695,Administração,GRADUATED,6.9,75,100
39f45b0f-330f-453e-81b2-ea0631ba8713,2026-02-07T23:04:11.744490,Direito,SUSPENDED,9.3,97,50
cffe7dca-c6de-488f-8ba0-c63cd72b5709,2026-02-23T09:15:30.747409,Ciência de Dados,GRADUATED,5.5,66,0
267cbd53-b9c2-4ac6-b5ff-02610777bf3b,2026-03-30T13:56:51.745567,Administração,DROPPED,6.4,100,25
e42e72e4-f5a2-4622-ba7c-be40703efe1e,2026-01-21T04:23:54.801269,Ciência de Dados,ACTIVE,6.1,74,50
487f7104-b2af-4378-8f69-b8b27ddd841e,2026-03-02T20:28:17.104853,Ciência de Dados,DROPPED,2.5,67,0
6cf3d554-99f6-487e-becb-3bcabdffd066,2026-01-29T07:41:03.171676,Engenharia de Software,SUSPENDED,2.7,72,50
05a6fa6f-ed80-4f61-99e5-a92a8a91289a,2026-01-30T01:04:05.920547,Ciência de Dados,ACTIVE,3.9,65,100
bc3b9de8-84e7-48a1-858f-b7d07bb8ade3,2026-02-04T19:33:55.034240,Direito,DROPPED,3.5,91,50
045d27d3-91d2-429d-823a-288771cee437,2026-02-20T22:41:37.872650,Administração,GRADUATED,0.9,71,100
55442eee-94f0-4b8d-9576-be168d52b842,2026-03-09T16:53:29.987910,Administração,ACTIVE,5.7,65,100
dbdcdcda-a736-40ee-8cbe-2d435566d9ff,2026-02-08T02:56:25.061734,Engenharia de Software,GRADUATED,6.3,96,0
1ee7537d-24a0-4643-b075-1cf462d3abec,2026-01-10T15:47:09.281732,Engenharia de Software,DROPPED,5.6,57,25
a7a11981-694c-49c4-aa2d-314c4ee323f2,2026-01-09T21:56:11.658033,Administração,DROPPED,5.3,82,100
6a8f6916-82f9-4d67-9d47-4999dece551f,2026-03-06T17:00:50.193410,Administração,DROPPED,9.7,89,50
b06f6e6c-2006-43bb-8c91-4d1e184bb7ce,2026-01-14T20:26:07.692958,Engenharia de Software,ACTIVE,9.6,71,25
dca8715f-fc79-4ca7-a5ed-e3ac97a3db1a,2026-01-26T07:13:46.793123,Engenharia de Software,DROPPED,8.4,74,25
dbd732d4-c288-4515-9b68-0b367b18a338,2026-03-23T15:19:27.809530,Direito,ACTIVE,2.9,85,50
975568e0-12f7-47a3-97ac-03f000dc3aef,2026-03-16T08:25:30.678303,Engenharia de Software,SUSPENDED,2.1,66,25
928b653d-2e97-4d82-8059-39d9a252b8ae,2026-03-19T03:02:01.699889,Direito,ACTIVE,9.8,81,0
b152143f-e25b-4e84-88de-e230e1f4f758,2026-03-23T06:09:46.833514,Administração,ACTIVE,6.3,53,0
35da437f-cb6d-4434-a145-e07cad50eedb,2026-02-28T18:42:50.072185,Administração,ACTIVE,3.0,66,25
18ebcb81-4d1e-42b5-a907-e23c05d8cfab,2026-03-16T21:19:53.287637,Engenharia de Software,ACTIVE,8.5,51,50
25a2f47d-98d3-420e-8814-09e1247d1b6b,2026-03-14T15:07:54.922587,Direito,DROPPED,5.5,88,25
c5f589fb-70f2-44ac-b197-6acc425b6c40,2026-02-18T18:23:38.705293,Direito,DROPPED,1.8,60,50
8746b73e-85ec-4e57-840b-da6c171c291d,2026-03-15T02:40:08.674373,Administração,GRADUATED,4.1,71,100
27991969-8915-412d-a31b-714a7594ee03,2026-02-12T00:39:27.191908,Direito,GRADUATED,7.4,99,100
aed47ed1-ff05-4137-9935-c24a61fe0f30,2026-02-02T18:06:24.389940,Ciência de Dados,DROPPED,2.9,77,100
e92e907a-61f3-4641-8fbd-fdaaf6889eb0,2026-01-17T12:20:30.614604,Administração,SUSPENDED,5.0,71,100
fef20c1a-31c3-47ce-9b58-759f7ffa494d,2026-03-29T16:36:43.812183,Engenharia de Software,GRADUATED,9.7,89,100
5a8239c2-d784-45ef-a048-bd894469840d,2026-01-11T17:03:56.470421,Administração,GRADUATED,2.1,74,25
ba530aa5-f0f1-4088-8d45-645af8b7892f,2026-02-10T11:46:30.403219,Direito,GRADUATED,6.5,78,0
8dadf04e-5059-44c7-ada2-5bf9cf64d363,2026-01-19T13:44:44.355438,Ciência de Dados,SUSPENDED,9.5,68,25
26972094-fc1c-4491-95fa-82ceb16a98e7,2026-01-04T20:55:33.801648,Engenharia de Software,GRADUATED,2.0,67,25
33d4fc7c-4358-425c-ba3d-4b72a546e7c5,2026-03-27T13:14:08.575058,Direito,DROPPED,8.5,56,25
aa4842b1-d034-4e8c-9db3-498738d943dd,2026-02-11T22:28:21.809127,Engenharia de Software,DROPPED,4.2,87,25
5210dc3d-03ee-4c22-b88b-9e9e4ffe5d01,2026-02-04T09:48:03.956277,Engenharia de Software,ACTIVE,7.7,100,25
7e4e361c-58e3-4925-812c-d0f59111539c,2026-02-03T15:57:15.045120,Ciência de Dados,SUSPENDED,5.2,72,25
a5e2f7b3-7c6b-4626-93c3-8511dab8987b,2026-03-05T02:20:53.220638,Engenharia de Software,DROPPED,0.5,71,0
a73e200b-6e49-4f2b-bbba-580878349b38,2026-02-03T07:57:09.915194,Engenharia de Software,SUSPENDED,9.2,89,100
ade43fe4-87b3-4cb4-8355-34ab6b09a581,2026-03-26T03:16:19.223127,Ciência de Dados,ACTIVE,2.6,90,50
8afc474a-c759-4ed5-a53b-7c84621d690c,2026-03-09T16:33:49.609875,Engenharia de Software,ACTIVE,3.2,94,100
357298c6-1392-4fe6-a2bc-2372c51ff5a0,2026-01-07T23:01:40.444328,Administração,GRADUATED,8.2,97,100
fa7e6de8-f834-42ea-92e1-b42f69fac212,2026-02-08T20:48:13.196571,Administração,DROPPED,6.7,87,100
d6198fff-da9a-4b3f-baaa-c5254930950f,2026-01-18T13:02:28.368448,Engenharia de Software,ACTIVE,10.0,61,25
c3bec126-2f07-4c56-a6b2-95d2b5918ba2,2026-02-21T11:07:29.451263,Ciência de Dados,DROPPED,3.3,54,100
e271923c-29df-414d-9947-c6d4b530b64d,2026-03-24T07:23:43.119656,Ciência de Dados,ACTIVE,7.5,99,50
f7d783f9-39fa-49f4-8345-5c741ceb32df,2026-03-01T02:55:44.336952,Ciência de Dados,ACTIVE,1.4,81,50
452ed1b6-0888-427e-9f7a-48f913902b68,2026-03-03T13:54:17.187973,Direito,SUSPENDED,8.5,94,100
c92a9b02-1d01-45bd-b854-a4c8a812fd96,2026-02-23T21:02:21.931730,Administração,ACTIVE,3.4,54,50
